ru,fog,packet_id,created_at_us,fronthaul_latency_us,end_to_end_latency_us
RU:1,Fog:1,535,7703.999999999927,132.19999999999982,204.39999999999964
RU:2,Fog:2,535,7703.999999999927,132.19999999999982,204.39999999999964
RU:3,Fog:3,535,7703.999999999927,132.19999999999982,204.39999999999964
RU:0,Fog:0,536,7718.399999999927,132.19999999999982,204.39999999999964
RU:1,Fog:1,536,7718.399999999927,132.19999999999982,204.39999999999964
RU:2,Fog:2,536,7718.399999999927,132.19999999999982,204.39999999999964
RU:3,Fog:3,536,7718.399999999927,132.19999999999982,204.39999999999964
RU:0,Fog:0,537,7732.7999999999265,132.19999999999982,204.39999999999964
RU:1,Fog:1,537,7732.7999999999265,132.19999999999982,204.39999999999964
RU:2,Fog:2,537,7732.7999999999265,132.19999999999982,204.39999999999964
RU:3,Fog:3,537,7732.7999999999265,132.19999999999982,204.39999999999964
RU:0,Fog:0,538,7747.199999999926,132.19999999999982,204.39999999999964
RU:1,Fog:1,538,7747.199999999926,132.19999999999982,204.39999999999964
RU:2,Fog:2,538,7747.199999999926,132.19999999999982,204.39999999999964
RU:3,Fog:3,538,7747.199999999926,132.19999999999982,204.39999999999964
RU:0,Fog:0,539,7761.599999999926,132.19999999999982,204.39999999999964
RU:1,Fog:1,539,7761.599999999926,132.19999999999982,204.39999999999964
RU:2,Fog:2,539,7761.599999999926,132.19999999999982,204.39999999999964
RU:3,Fog:3,539,7761.599999999926,132.19999999999982,204.39999999999964
RU:0,Fog:0,540,7775.999999999925,132.19999999999982,204.39999999999964
RU:1,Fog:1,540,7775.999999999925,132.19999999999982,204.39999999999964
RU:2,Fog:2,540,7775.999999999925,132.19999999999982,204.39999999999964
RU:3,Fog:3,540,7775.999999999925,132.19999999999982,204.39999999999964
RU:0,Fog:0,541,7790.399999999925,132.19999999999982,204.39999999999964
RU:1,Fog:1,541,7790.399999999925,132.19999999999982,204.39999999999964
RU:2,Fog:2,541,7790.399999999925,132.19999999999982,204.39999999999964
RU:3,Fog:3,541,7790.399999999925,132.19999999999982,204.39999999999964
RU:0,Fog:0,542,7804.799999999925,132.19999999999982,204.39999999999964
RU:1,Fog:1,542,7804.799999999925,132.19999999999982,204.39999999999964
RU:2,Fog:2,542,7804.799999999925,132.19999999999982,204.39999999999964
RU:3,Fog:3,542,7804.799999999925,132.19999999999982,204.39999999999964
RU:0,Fog:0,543,7819.199999999924,132.19999999999982,204.39999999999964
RU:1,Fog:1,543,7819.199999999924,132.19999999999982,204.39999999999964
RU:2,Fog:2,543,7819.199999999924,132.19999999999982,204.39999999999964
RU:3,Fog:3,543,7819.199999999924,132.19999999999982,204.39999999999964
RU:0,Fog:0,544,7833.599999999924,132.19999999999982,204.39999999999964
RU:1,Fog:1,544,7833.599999999924,132.19999999999982,204.39999999999964
RU:2,Fog:2,544,7833.599999999924,132.19999999999982,204.39999999999964
RU:3,Fog:3,544,7833.599999999924,132.19999999999982,204.39999999999964
RU:0,Fog:0,545,7847.999999999924,132.19999999999982,204.39999999999964
RU:1,Fog:1,545,7847.999999999924,132.19999999999982,204.39999999999964
RU:2,Fog:2,545,7847.999999999924,132.19999999999982,204.39999999999964
RU:3,Fog:3,545,7847.999999999924,132.19999999999982,204.39999999999964
RU:0,Fog:0,546,7862.399999999923,132.19999999999982,204.39999999999964
RU:1,Fog:1,546,7862.399999999923,132.19999999999982,204.39999999999964
RU:2,Fog:2,546,7862.399999999923,132.19999999999982,204.39999999999964
RU:3,Fog:3,546,7862.399999999923,132.19999999999982,204.39999999999964
RU:0,Fog:0,547,7876.799999999923,132.19999999999982,204.39999999999964
RU:1,Fog:1,547,7876.799999999923,132.19999999999982,204.39999999999964
RU:2,Fog:2,547,7876.799999999923,132.19999999999982,204.39999999999964
RU:3,Fog:3,547,7876.799999999923,132.19999999999982,204.39999999999964
RU:0,Fog:0,548,7891.1999999999225,132.19999999999982,204.39999999999964
RU:1,Fog:1,548,7891.1999999999225,132.19999999999982,204.39999999999964
RU:2,Fog:2,548,7891.1999999999225,132.19999999999982,204.39999999999964
RU:3,Fog:3,548,7891.1999999999225,132.19999999999982,204.39999999999964
RU:0,Fog:0,549,7905.599999999922,132.19999999999982,204.39999999999964
RU:1,Fog:1,549,7905.599999999922,132.19999999999982,204.39999999999964
RU:2,Fog:2,549,7905.599999999922,132.19999999999982,204.39999999999964
RU:3,Fog:3,549,7905.599999999922,132.19999999999982,204.39999999999964
RU:0,Fog:0,550,7919.999999999922,132.19999999999982,204.39999999999964
RU:1,Fog:1,550,7919.999999999922,132.19999999999982,204.39999999999964
RU:2,Fog:2,550,7919.999999999922,132.19999999999982,204.39999999999964
RU:3,Fog:3,550,7919.999999999922,132.19999999999982,204.39999999999964
RU:0,Fog:0,551,7934.399999999921,132.19999999999982,204.39999999999964
RU:1,Fog:1,551,7934.399999999921,132.19999999999982,204.39999999999964
RU:2,Fog:2,551,7934.399999999921,132.19999999999982,204.39999999999964
RU:3,Fog:3,551,7934.399999999921,132.19999999999982,204.39999999999964
RU:0,Fog:0,552,7948.799999999921,132.19999999999982,204.39999999999964
RU:1,Fog:1,552,7948.799999999921,132.19999999999982,204.39999999999964
RU:2,Fog:2,552,7948.799999999921,132.19999999999982,204.39999999999964
RU:3,Fog:3,552,7948.799999999921,132.19999999999982,204.39999999999964
RU:0,Fog:0,553,7963.199999999921,132.19999999999982,204.39999999999964
RU:1,Fog:1,553,7963.199999999921,132.19999999999982,204.39999999999964
RU:2,Fog:2,553,7963.199999999921,132.19999999999982,204.39999999999964
RU:3,Fog:3,553,7963.199999999921,132.19999999999982,204.39999999999964
RU:0,Fog:0,554,7977.59999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,554,7977.59999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,554,7977.59999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,554,7977.59999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,555,7991.99999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,555,7991.99999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,555,7991.99999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,555,7991.99999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,556,8006.39999999992,132.19999999999982,204.39999999999964
RU:1,Fog:1,556,8006.39999999992,132.19999999999982,204.39999999999964
RU:2,Fog:2,556,8006.39999999992,132.19999999999982,204.39999999999964
RU:3,Fog:3,556,8006.39999999992,132.19999999999982,204.39999999999964
RU:0,Fog:0,557,8020.799999999919,132.19999999999982,204.39999999999964
RU:1,Fog:1,557,8020.799999999919,132.19999999999982,204.39999999999964
RU:2,Fog:2,557,8020.799999999919,132.19999999999982,204.39999999999964
RU:3,Fog:3,557,8020.799999999919,132.19999999999982,204.39999999999964
RU:0,Fog:0,558,8035.199999999919,132.19999999999982,204.39999999999964
RU:1,Fog:1,558,8035.199999999919,132.19999999999982,204.39999999999964
RU:2,Fog:2,558,8035.199999999919,132.19999999999982,204.39999999999964
RU:3,Fog:3,558,8035.199999999919,132.19999999999982,204.39999999999964
RU:0,Fog:0,559,8049.5999999999185,132.19999999999982,204.39999999999964
RU:1,Fog:1,559,8049.5999999999185,132.19999999999982,204.39999999999964
RU:2,Fog:2,559,8049.5999999999185,132.19999999999982,204.39999999999964
RU:3,Fog:3,559,8049.5999999999185,132.19999999999982,204.39999999999964
RU:0,Fog:0,560,8063.999999999918,132.1999999999989,204.39999999999964
RU:1,Fog:1,560,8063.999999999918,132.1999999999989,204.39999999999964
RU:2,Fog:2,560,8063.999999999918,132.1999999999989,204.39999999999964
RU:3,Fog:3,560,8063.999999999918,132.1999999999989,204.39999999999964
RU:0,Fog:0,561,8078.399999999918,132.20000000000073,204.40000000000146
RU:1,Fog:1,561,8078.399999999918,132.20000000000073,204.40000000000146
RU:2,Fog:2,561,8078.399999999918,132.20000000000073,204.40000000000146
RU:3,Fog:3,561,8078.399999999918,132.20000000000073,204.40000000000146
RU:0,Fog:0,562,8092.799999999917,132.1999999999989,204.39999999999964
RU:1,Fog:1,562,8092.799999999917,132.1999999999989,204.39999999999964
RU:2,Fog:2,562,8092.799999999917,132.1999999999989,204.39999999999964
RU:3,Fog:3,562,8092.799999999917,132.1999999999989,204.39999999999964
RU:0,Fog:0,563,8107.199999999917,132.20000000000073,204.40000000000146
RU:1,Fog:1,563,8107.199999999917,132.20000000000073,204.40000000000146
RU:2,Fog:2,563,8107.199999999917,132.20000000000073,204.40000000000146
RU:3,Fog:3,563,8107.199999999917,132.20000000000073,204.40000000000146
RU:0,Fog:0,564,8121.599999999917,132.1999999999989,204.39999999999964
RU:1,Fog:1,564,8121.599999999917,132.1999999999989,204.39999999999964
RU:2,Fog:2,564,8121.599999999917,132.1999999999989,204.39999999999964
RU:3,Fog:3,564,8121.599999999917,132.1999999999989,204.39999999999964
RU:0,Fog:0,565,8135.999999999916,132.20000000000073,204.40000000000146
RU:1,Fog:1,565,8135.999999999916,132.20000000000073,204.40000000000146
RU:2,Fog:2,565,8135.999999999916,132.20000000000073,204.40000000000146
RU:3,Fog:3,565,8135.999999999916,132.20000000000073,204.40000000000146
RU:0,Fog:0,566,8150.399999999916,132.1999999999989,204.39999999999964
RU:1,Fog:1,566,8150.399999999916,132.1999999999989,204.39999999999964
RU:2,Fog:2,566,8150.399999999916,132.1999999999989,204.39999999999964
RU:3,Fog:3,566,8150.399999999916,132.1999999999989,204.39999999999964
RU:0,Fog:0,567,8164.799999999916,132.20000000000073,204.40000000000146
RU:1,Fog:1,567,8164.799999999916,132.20000000000073,204.40000000000146
RU:2,Fog:2,567,8164.799999999916,132.20000000000073,204.40000000000146
RU:3,Fog:3,567,8164.799999999916,132.20000000000073,204.40000000000146
RU:0,Fog:0,568,8179.199999999915,132.1999999999989,204.39999999999964
RU:1,Fog:1,568,8179.199999999915,132.1999999999989,204.39999999999964
RU:2,Fog:2,568,8179.199999999915,132.1999999999989,204.39999999999964
RU:3,Fog:3,568,8179.199999999915,132.1999999999989,204.39999999999964
RU:0,Fog:0,569,8193.599999999915,132.20000000000073,204.40000000000146
RU:1,Fog:1,569,8193.599999999915,132.20000000000073,204.40000000000146
RU:2,Fog:2,569,8193.599999999915,132.20000000000073,204.40000000000146
RU:3,Fog:3,569,8193.599999999915,132.20000000000073,204.40000000000146
RU:0,Fog:0,570,8207.999999999915,132.20000000000073,204.40000000000146
RU:1,Fog:1,570,8207.999999999915,132.20000000000073,204.40000000000146
RU:2,Fog:2,570,8207.999999999915,132.20000000000073,204.40000000000146
RU:3,Fog:3,570,8207.999999999915,132.20000000000073,204.40000000000146
RU:0,Fog:0,571,8222.399999999914,132.20000000000073,204.40000000000146
RU:1,Fog:1,571,8222.399999999914,132.20000000000073,204.40000000000146
RU:2,Fog:2,571,8222.399999999914,132.20000000000073,204.40000000000146
RU:3,Fog:3,571,8222.399999999914,132.20000000000073,204.40000000000146
RU:0,Fog:0,572,8236.799999999914,132.20000000000073,204.40000000000146
RU:1,Fog:1,572,8236.799999999914,132.20000000000073,204.40000000000146
RU:2,Fog:2,572,8236.799999999914,132.20000000000073,204.40000000000146
RU:3,Fog:3,572,8236.799999999914,132.20000000000073,204.40000000000146
RU:0,Fog:0,573,8251.199999999913,132.20000000000073,204.40000000000146
RU:1,Fog:1,573,8251.199999999913,132.20000000000073,204.40000000000146
RU:2,Fog:2,573,8251.199999999913,132.20000000000073,204.40000000000146
RU:3,Fog:3,573,8251.199999999913,132.20000000000073,204.40000000000146
RU:0,Fog:0,574,8265.599999999913,132.20000000000073,204.40000000000146
RU:1,Fog:1,574,8265.599999999913,132.20000000000073,204.40000000000146
RU:2,Fog:2,574,8265.599999999913,132.20000000000073,204.40000000000146
RU:3,Fog:3,574,8265.599999999913,132.20000000000073,204.40000000000146
RU:0,Fog:0,575,8279.999999999913,132.20000000000073,204.40000000000146
RU:1,Fog:1,575,8279.999999999913,132.20000000000073,204.40000000000146
RU:2,Fog:2,575,8279.999999999913,132.20000000000073,204.40000000000146
RU:3,Fog:3,575,8279.999999999913,132.20000000000073,204.40000000000146
RU:0,Fog:0,576,8294.399999999912,132.20000000000073,204.40000000000146
RU:1,Fog:1,576,8294.399999999912,132.20000000000073,204.40000000000146
RU:2,Fog:2,576,8294.399999999912,132.20000000000073,204.40000000000146
RU:3,Fog:3,576,8294.399999999912,132.20000000000073,204.40000000000146
RU:0,Fog:0,577,8308.799999999912,132.20000000000073,204.40000000000146
RU:1,Fog:1,577,8308.799999999912,132.20000000000073,204.40000000000146
RU:2,Fog:2,577,8308.799999999912,132.20000000000073,204.40000000000146
RU:3,Fog:3,577,8308.799999999912,132.20000000000073,204.40000000000146
RU:0,Fog:0,578,8323.199999999912,132.20000000000073,204.40000000000146
RU:1,Fog:1,578,8323.199999999912,132.20000000000073,204.40000000000146
RU:2,Fog:2,578,8323.199999999912,132.20000000000073,204.40000000000146
RU:3,Fog:3,578,8323.199999999912,132.20000000000073,204.40000000000146
RU:0,Fog:0,579,8337.599999999911,132.20000000000073,204.40000000000146
RU:1,Fog:1,579,8337.599999999911,132.20000000000073,204.40000000000146
RU:2,Fog:2,579,8337.599999999911,132.20000000000073,204.40000000000146
RU:3,Fog:3,579,8337.599999999911,132.20000000000073,204.40000000000146
RU:0,Fog:0,580,8351.99999999991,132.20000000000073,204.40000000000146
RU:1,Fog:1,580,8351.99999999991,132.20000000000073,204.40000000000146
RU:2,Fog:2,580,8351.99999999991,132.20000000000073,204.40000000000146
RU:3,Fog:3,580,8351.99999999991,132.20000000000073,204.40000000000146
RU:0,Fog:0,581,8366.39999999991,132.20000000000073,204.40000000000146
RU:1,Fog:1,581,8366.39999999991,132.20000000000073,204.40000000000146
RU:2,Fog:2,581,8366.39999999991,132.20000000000073,204.40000000000146
RU:3,Fog:3,581,8366.39999999991,132.20000000000073,204.40000000000146
RU:0,Fog:0,582,8380.79999999991,132.20000000000073,204.40000000000146
RU:1,Fog:1,582,8380.79999999991,132.20000000000073,204.40000000000146
RU:2,Fog:2,582,8380.79999999991,132.20000000000073,204.40000000000146
RU:3,Fog:3,582,8380.79999999991,132.20000000000073,204.40000000000146
RU:0,Fog:0,583,8395.19999999991,132.20000000000073,204.40000000000146
RU:1,Fog:1,583,8395.19999999991,132.20000000000073,204.40000000000146
RU:2,Fog:2,583,8395.19999999991,132.20000000000073,204.40000000000146
RU:3,Fog:3,583,8395.19999999991,132.20000000000073,204.40000000000146
RU:0,Fog:0,584,8409.59999999991,132.20000000000073,204.40000000000146
RU:1,Fog:1,584,8409.59999999991,132.20000000000073,204.40000000000146
RU:2,Fog:2,584,8409.59999999991,132.20000000000073,204.40000000000146
RU:3,Fog:3,584,8409.59999999991,132.20000000000073,204.40000000000146
RU:0,Fog:0,585,8423.999999999909,132.20000000000073,204.40000000000146
RU:1,Fog:1,585,8423.999999999909,132.20000000000073,204.40000000000146
RU:2,Fog:2,585,8423.999999999909,132.20000000000073,204.40000000000146
RU:3,Fog:3,585,8423.999999999909,132.20000000000073,204.40000000000146
RU:0,Fog:0,586,8438.399999999909,132.20000000000073,204.40000000000146
RU:1,Fog:1,586,8438.399999999909,132.20000000000073,204.40000000000146
RU:2,Fog:2,586,8438.399999999909,132.20000000000073,204.40000000000146
RU:3,Fog:3,586,8438.399999999909,132.20000000000073,204.40000000000146
RU:0,Fog:0,587,8452.799999999908,132.20000000000073,204.40000000000146
RU:1,Fog:1,587,8452.799999999908,132.20000000000073,204.40000000000146
RU:2,Fog:2,587,8452.799999999908,132.20000000000073,204.40000000000146
RU:3,Fog:3,587,8452.799999999908,132.20000000000073,204.40000000000146
RU:0,Fog:0,588,8467.199999999908,132.20000000000073,204.40000000000146
RU:1,Fog:1,588,8467.199999999908,132.20000000000073,204.40000000000146
RU:2,Fog:2,588,8467.199999999908,132.20000000000073,204.40000000000146
RU:3,Fog:3,588,8467.199999999908,132.20000000000073,204.40000000000146
RU:0,Fog:0,589,8481.599999999908,132.20000000000073,204.40000000000146
RU:1,Fog:1,589,8481.599999999908,132.20000000000073,204.40000000000146
RU:2,Fog:2,589,8481.599999999908,132.20000000000073,204.40000000000146
RU:3,Fog:3,589,8481.599999999908,132.20000000000073,204.40000000000146
RU:0,Fog:0,590,8495.999999999907,132.20000000000073,204.40000000000146
RU:1,Fog:1,590,8495.999999999907,132.20000000000073,204.40000000000146
RU:2,Fog:2,590,8495.999999999907,132.20000000000073,204.40000000000146
RU:3,Fog:3,590,8495.999999999907,132.20000000000073,204.40000000000146
RU:0,Fog:0,591,8510.399999999907,132.20000000000073,204.40000000000146
RU:1,Fog:1,591,8510.399999999907,132.20000000000073,204.40000000000146
RU:2,Fog:2,591,8510.399999999907,132.20000000000073,204.40000000000146
RU:3,Fog:3,591,8510.399999999907,132.20000000000073,204.40000000000146
RU:0,Fog:0,592,8524.799999999907,132.20000000000073,204.40000000000146
RU:1,Fog:1,592,8524.799999999907,132.20000000000073,204.40000000000146
RU:2,Fog:2,592,8524.799999999907,132.20000000000073,204.40000000000146
RU:3,Fog:3,592,8524.799999999907,132.20000000000073,204.40000000000146
RU:0,Fog:0,593,8539.199999999906,132.20000000000073,204.40000000000146
RU:1,Fog:1,593,8539.199999999906,132.20000000000073,204.40000000000146
RU:2,Fog:2,593,8539.199999999906,132.20000000000073,204.40000000000146
RU:3,Fog:3,593,8539.199999999906,132.20000000000073,204.40000000000146
RU:0,Fog:0,594,8553.599999999906,132.20000000000073,204.40000000000146
RU:1,Fog:1,594,8553.599999999906,132.20000000000073,204.40000000000146
RU:2,Fog:2,594,8553.599999999906,132.20000000000073,204.40000000000146
RU:3,Fog:3,594,8553.599999999906,132.20000000000073,204.40000000000146
RU:0,Fog:0,595,8567.999999999905,132.20000000000073,204.40000000000146
RU:1,Fog:1,595,8567.999999999905,132.20000000000073,204.40000000000146
RU:2,Fog:2,595,8567.999999999905,132.20000000000073,204.40000000000146
RU:3,Fog:3,595,8567.999999999905,132.20000000000073,204.40000000000146
RU:0,Fog:0,596,8582.399999999905,132.20000000000073,204.40000000000146
RU:1,Fog:1,596,8582.399999999905,132.20000000000073,204.40000000000146
RU:2,Fog:2,596,8582.399999999905,132.20000000000073,204.40000000000146
RU:3,Fog:3,596,8582.399999999905,132.20000000000073,204.40000000000146
RU:0,Fog:0,597,8596.799999999905,132.20000000000073,204.40000000000146
RU:1,Fog:1,597,8596.799999999905,132.20000000000073,204.40000000000146
RU:2,Fog:2,597,8596.799999999905,132.20000000000073,204.40000000000146
RU:3,Fog:3,597,8596.799999999905,132.20000000000073,204.40000000000146
RU:0,Fog:0,598,8611.199999999904,132.20000000000073,204.40000000000146
RU:1,Fog:1,598,8611.199999999904,132.20000000000073,204.40000000000146
RU:2,Fog:2,598,8611.199999999904,132.20000000000073,204.40000000000146
RU:3,Fog:3,598,8611.199999999904,132.20000000000073,204.40000000000146
RU:0,Fog:0,599,8625.599999999904,132.20000000000073,204.40000000000146
RU:1,Fog:1,599,8625.599999999904,132.20000000000073,204.40000000000146
RU:2,Fog:2,599,8625.599999999904,132.20000000000073,204.40000000000146
RU:3,Fog:3,599,8625.599999999904,132.20000000000073,204.40000000000146
RU:0,Fog:0,600,8639.999999999904,132.20000000000073,204.40000000000146
RU:1,Fog:1,600,8639.999999999904,132.20000000000073,204.40000000000146
RU:2,Fog:2,600,8639.999999999904,132.20000000000073,204.40000000000146
RU:3,Fog:3,600,8639.999999999904,132.20000000000073,204.40000000000146
RU:0,Fog:0,601,8654.399999999903,132.20000000000073,204.40000000000146
RU:1,Fog:1,601,8654.399999999903,132.20000000000073,204.40000000000146
RU:2,Fog:2,601,8654.399999999903,132.20000000000073,204.40000000000146
RU:3,Fog:3,601,8654.399999999903,132.20000000000073,204.40000000000146
RU:0,Fog:0,602,8668.799999999903,132.20000000000073,204.40000000000146
RU:1,Fog:1,602,8668.799999999903,132.20000000000073,204.40000000000146
RU:2,Fog:2,602,8668.799999999903,132.20000000000073,204.40000000000146
RU:3,Fog:3,602,8668.799999999903,132.20000000000073,204.40000000000146
RU:0,Fog:0,603,8683.199999999903,132.20000000000073,204.40000000000146
RU:1,Fog:1,603,8683.199999999903,132.20000000000073,204.40000000000146
RU:2,Fog:2,603,8683.199999999903,132.20000000000073,204.40000000000146
RU:3,Fog:3,603,8683.199999999903,132.20000000000073,204.40000000000146
RU:0,Fog:0,604,8697.599999999902,132.20000000000073,204.40000000000146
RU:1,Fog:1,604,8697.599999999902,132.20000000000073,204.40000000000146
RU:2,Fog:2,604,8697.599999999902,132.20000000000073,204.40000000000146
RU:3,Fog:3,604,8697.599999999902,132.20000000000073,204.40000000000146
RU:0,Fog:0,605,8711.999999999902,132.20000000000073,204.40000000000146
RU:1,Fog:1,605,8711.999999999902,132.20000000000073,204.40000000000146
RU:2,Fog:2,605,8711.999999999902,132.20000000000073,204.40000000000146
RU:3,Fog:3,605,8711.999999999902,132.20000000000073,204.40000000000146
RU:0,Fog:0,606,8726.399999999901,132.20000000000073,204.40000000000146
RU:1,Fog:1,606,8726.399999999901,132.20000000000073,204.40000000000146
RU:2,Fog:2,606,8726.399999999901,132.20000000000073,204.40000000000146
RU:3,Fog:3,606,8726.399999999901,132.20000000000073,204.40000000000146
RU:0,Fog:0,607,8740.799999999901,132.20000000000073,204.40000000000146
RU:1,Fog:1,607,8740.799999999901,132.20000000000073,204.40000000000146
RU:2,Fog:2,607,8740.799999999901,132.20000000000073,204.40000000000146
RU:3,Fog:3,607,8740.799999999901,132.20000000000073,204.40000000000146
RU:0,Fog:0,608,8755.1999999999,132.20000000000073,204.40000000000146
RU:1,Fog:1,608,8755.1999999999,132.20000000000073,204.40000000000146
RU:2,Fog:2,608,8755.1999999999,132.20000000000073,204.40000000000146
RU:3,Fog:3,608,8755.1999999999,132.20000000000073,204.40000000000146
RU:0,Fog:0,609,8769.5999999999,132.20000000000073,204.40000000000146
RU:1,Fog:1,609,8769.5999999999,132.20000000000073,204.40000000000146
RU:2,Fog:2,609,8769.5999999999,132.20000000000073,204.40000000000146
RU:3,Fog:3,609,8769.5999999999,132.20000000000073,204.40000000000146
RU:0,Fog:0,610,8783.9999999999,132.20000000000073,204.40000000000146
RU:1,Fog:1,610,8783.9999999999,132.20000000000073,204.40000000000146
RU:2,Fog:2,610,8783.9999999999,132.20000000000073,204.40000000000146
RU:3,Fog:3,610,8783.9999999999,132.20000000000073,204.40000000000146
RU:0,Fog:0,611,8798.3999999999,132.20000000000073,204.40000000000146
RU:1,Fog:1,611,8798.3999999999,132.20000000000073,204.40000000000146
RU:2,Fog:2,611,8798.3999999999,132.20000000000073,204.40000000000146
RU:3,Fog:3,611,8798.3999999999,132.20000000000073,204.40000000000146
RU:0,Fog:0,612,8812.7999999999,132.20000000000073,204.40000000000146
RU:1,Fog:1,612,8812.7999999999,132.20000000000073,204.40000000000146
RU:2,Fog:2,612,8812.7999999999,132.20000000000073,204.40000000000146
RU:3,Fog:3,612,8812.7999999999,132.20000000000073,204.40000000000146
RU:0,Fog:0,613,8827.199999999899,132.20000000000073,204.40000000000146
RU:1,Fog:1,613,8827.199999999899,132.20000000000073,204.40000000000146
RU:2,Fog:2,613,8827.199999999899,132.20000000000073,204.40000000000146
RU:3,Fog:3,613,8827.199999999899,132.20000000000073,204.40000000000146
RU:0,Fog:0,614,8841.599999999899,132.20000000000073,204.40000000000146
RU:1,Fog:1,614,8841.599999999899,132.20000000000073,204.40000000000146
RU:2,Fog:2,614,8841.599999999899,132.20000000000073,204.40000000000146
RU:3,Fog:3,614,8841.599999999899,132.20000000000073,204.40000000000146
RU:0,Fog:0,615,8855.999999999898,132.20000000000073,204.40000000000146
RU:1,Fog:1,615,8855.999999999898,132.20000000000073,204.40000000000146
RU:2,Fog:2,615,8855.999999999898,132.20000000000073,204.40000000000146
RU:3,Fog:3,615,8855.999999999898,132.20000000000073,204.40000000000146
RU:0,Fog:0,616,8870.399999999898,132.20000000000073,204.40000000000146
RU:1,Fog:1,616,8870.399999999898,132.20000000000073,204.40000000000146
RU:2,Fog:2,616,8870.399999999898,132.20000000000073,204.40000000000146
RU:3,Fog:3,616,8870.399999999898,132.20000000000073,204.40000000000146
RU:0,Fog:0,617,8884.799999999897,132.20000000000073,204.40000000000146
RU:1,Fog:1,617,8884.799999999897,132.20000000000073,204.40000000000146
RU:2,Fog:2,617,8884.799999999897,132.20000000000073,204.40000000000146
RU:3,Fog:3,617,8884.799999999897,132.20000000000073,204.40000000000146
RU:0,Fog:0,618,8899.199999999897,132.20000000000073,204.40000000000146
RU:1,Fog:1,618,8899.199999999897,132.20000000000073,204.40000000000146
RU:2,Fog:2,618,8899.199999999897,132.20000000000073,204.40000000000146
RU:3,Fog:3,618,8899.199999999897,132.20000000000073,204.40000000000146
RU:0,Fog:0,619,8913.599999999897,132.20000000000073,204.40000000000146
RU:1,Fog:1,619,8913.599999999897,132.20000000000073,204.40000000000146
RU:2,Fog:2,619,8913.599999999897,132.20000000000073,204.40000000000146
RU:3,Fog:3,619,8913.599999999897,132.20000000000073,204.40000000000146
RU:0,Fog:0,620,8927.999999999896,132.20000000000073,204.40000000000146
RU:1,Fog:1,620,8927.999999999896,132.20000000000073,204.40000000000146
RU:2,Fog:2,620,8927.999999999896,132.20000000000073,204.40000000000146
RU:3,Fog:3,620,8927.999999999896,132.20000000000073,204.40000000000146
RU:0,Fog:0,621,8942.399999999896,132.20000000000073,204.40000000000146
RU:1,Fog:1,621,8942.399999999896,132.20000000000073,204.40000000000146
RU:2,Fog:2,621,8942.399999999896,132.20000000000073,204.40000000000146
RU:3,Fog:3,621,8942.399999999896,132.20000000000073,204.40000000000146
RU:0,Fog:0,622,8956.799999999896,132.20000000000073,204.40000000000146
RU:1,Fog:1,622,8956.799999999896,132.20000000000073,204.40000000000146
RU:2,Fog:2,622,8956.799999999896,132.20000000000073,204.40000000000146
RU:3,Fog:3,622,8956.799999999896,132.20000000000073,204.40000000000146
RU:0,Fog:0,623,8971.199999999895,132.20000000000073,204.40000000000146
RU:1,Fog:1,623,8971.199999999895,132.20000000000073,204.40000000000146
RU:2,Fog:2,623,8971.199999999895,132.20000000000073,204.40000000000146
RU:3,Fog:3,623,8971.199999999895,132.20000000000073,204.40000000000146
RU:0,Fog:0,624,8985.599999999895,132.20000000000073,204.40000000000146
RU:1,Fog:1,624,8985.599999999895,132.20000000000073,204.40000000000146
RU:2,Fog:2,624,8985.599999999895,132.20000000000073,204.40000000000146
RU:3,Fog:3,624,8985.599999999895,132.20000000000073,204.40000000000146
RU:0,Fog:0,625,8999.999999999894,132.20000000000073,204.40000000000146
RU:1,Fog:1,625,8999.999999999894,132.20000000000073,204.40000000000146
RU:2,Fog:2,625,8999.999999999894,132.20000000000073,204.40000000000146
RU:3,Fog:3,625,8999.999999999894,132.20000000000073,204.40000000000146
RU:0,Fog:0,626,9014.399999999894,132.20000000000073,204.40000000000146
RU:1,Fog:1,626,9014.399999999894,132.20000000000073,204.40000000000146
RU:2,Fog:2,626,9014.399999999894,132.20000000000073,204.40000000000146
RU:3,Fog:3,626,9014.399999999894,132.20000000000073,204.40000000000146
RU:0,Fog:0,627,9028.799999999894,132.20000000000073,204.40000000000146
RU:1,Fog:1,627,9028.799999999894,132.20000000000073,204.40000000000146
RU:2,Fog:2,627,9028.799999999894,132.20000000000073,204.40000000000146
RU:3,Fog:3,627,9028.799999999894,132.20000000000073,204.40000000000146
RU:0,Fog:0,628,9043.199999999893,132.20000000000073,204.40000000000146
RU:1,Fog:1,628,9043.199999999893,132.20000000000073,204.40000000000146
RU:2,Fog:2,628,9043.199999999893,132.20000000000073,204.40000000000146
RU:3,Fog:3,628,9043.199999999893,132.20000000000073,204.40000000000146
RU:0,Fog:0,629,9057.599999999893,132.20000000000073,204.40000000000146
RU:1,Fog:1,629,9057.599999999893,132.20000000000073,204.40000000000146
